VaR,ES
-0.020886521742703133,-0.02679039610585673
-0.023577287471753222,-0.02963701472728644
-0.023333219340943644,-0.03153209262482833
-0.023370209222354502,-0.029247179330958054
-0.023456928097247785,-0.029566196847798064
-0.023119350422648496,-0.02937751254295944
-0.02378289777555606,-0.029710063810652543
-0.02337811092698149,-0.032013609157997676
-0.02359299267962959,-0.03442598051267427
-0.023015398306053578,-0.02880148324257969
-0.023381681288137196,-0.02942829949996434
-0.017123162678019124,-0.02125601505096558
-0.016993391844022442,-0.02103848060754978
-0.016906933663037468,-0.02089352642656904
-0.01683297788186728,-0.02068748807527717
-0.016825956476752446,-0.02079121605013936
-0.017047896641876083,-0.021067683979742513
-0.016990764140959277,-0.020943937719582726
-0.017075341502441586,-0.021025818755292504
-0.01720928504668083,-0.02144925647379353
-0.017004189138955985,-0.02133289133868432
-0.015335176137856548,-0.01914965589934809
-0.014689200939674279,-0.0181806181658353
-0.014787922127623766,-0.01828465984189819
-0.015381527377154971,-0.01903780728439443
-0.014689880018180853,-0.018539284094288285
-0.014476418990195033,-0.01848445831614803
-0.014740595736050341,-0.017838796168206904
-0.01524742551801297,-0.019053558985310567
-0.015034958299694343,-0.018699269382411052
-0.015401307713392496,-0.01894132420398536
-0.013660565216440601,-0.01698888297330958
-0.01364706262267037,-0.017379917454289337
-0.013450326103940003,-0.017201868732227368
-0.013504056952850726,-0.0173266262129684
-0.013315899386540908,-0.016873322067029944
-0.013618808995221922,-0.01732108322164603
-0.01364393104821882,-0.017135235776155257
-0.013639562924575785,-0.017229759238411736
-0.01329407509310883,-0.01676924605332416
-0.013935565000625526,-0.017738056456880934
-0.014815092606488727,-0.01887294474728473
-0.01428983871247032,-0.01821878308061659
-0.015430453806810693,-0.01945449345628267
-0.01525689201973218,-0.019332291136345665
-0.014712707090024226,-0.01833771720081038
-0.01492293643167123,-0.018842002184420018
-0.014705928760810458,-0.0183670430588192
